name,category,subcategory,brand,description,image_url,tags,status
"Shirit LED WELLMAX fuqia 8 W / m, 12 V, 4000 K, 1000 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311033/nearbuy/products/shirit_led_wellmax_fuqia_8_w___m__12_v__4000__106.png,elektrik,active
"Zgjatues kabelli me Celes e Zeze me 6 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311043/nearbuy/products/zgjatues_kabelli_me_celes_e_zeze_me_6_priza_3_107.jpg,elektrik,active
"Prozhekor LED SMD, 50 W",Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311050/nearbuy/products/prozhekor_led_smd__50_w_108.png,elektrik,active
Komplet bashkues telash,Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311057/nearbuy/products/komplet_bashkues_telash_109.jpg,elektrik,active
"Llambe LED LIGHTPRO ”Smart” fuqia 9 W, 220 – 240 V, 6500 K, 806 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311063/nearbuy/products/llambe_led_lightpro__smart__fuqia_9_w__220____110.jpg,elektrik,active
Ndricues jashte muri me sensor,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311072/nearbuy/products/ndricues_jashte_muri_me_sensor_111.png,elektrik,active
"Pllafon LED ED-SON fuqia 18 W, 220 V, 6500 K, 1350 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311078/nearbuy/products/pllafon_led_ed_son_fuqia_18_w__220_v__6500_k__112.png,elektrik,active
Sensor Levizje 1200W,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311085/nearbuy/products/sensor_levizje_1200w_113.png,elektrik,active
"Zgjatues kabelli me Celes e Zeze me 4 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311091/nearbuy/products/zgjatues_kabelli_me_celes_e_zeze_me_4_priza_3_114.jpg,elektrik,active
Prozhektor led 50W 6000K 4500Lm,Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311097/nearbuy/products/prozhektor_led_50w_6000k_4500lm_115.jpg,elektrik,active
"Transformator Led, 12 V,16.5A, 200W",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311102/nearbuy/products/transformator_led__12_v_16_5a__200w_116.png,elektrik,active
"Prozhektor 20W, 6500 K",Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311109/nearbuy/products/prozhektor_20w__6500_k_117.png,elektrik,active
"Prozhekor LED SMD, 30 W",Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311116/nearbuy/products/prozhekor_led_smd__30_w_118.png,elektrik,active
"Pllafon LED WELLMAX fuqia 12 W, 176 – 264 V, 6500 K, 720 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311122/nearbuy/products/pllafon_led_wellmax_fuqia_12_w__176___264_v___119.png,elektrik,active
"Zgjatues kabelli e Zeze me 4 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311129/nearbuy/products/zgjatues_kabelli_e_zeze_me_4_priza_3m_kabell__120.jpg,elektrik,active
"Zgjatues kabelli e Bardhe me 4 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311135/nearbuy/products/zgjatues_kabelli_e_bardhe_me_4_priza_3m_kabel_121.png,elektrik,active
"Zgjatues kabelli me Celes e Zeze me 3 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311141/nearbuy/products/zgjatues_kabelli_me_celes_e_zeze_me_3_priza_3_122.jpg,elektrik,active
"Transformator Led, 12 V, 10A,120W",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311147/nearbuy/products/transformator_led__12_v__10a_120w_123.png,elektrik,active
"Pllafon LED WELLMAX fuqia 18 W, 176 – 264 V, 6500 K, 1250 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311154/nearbuy/products/pllafon_led_wellmax_fuqia_18_w__176___264_v___124.png,elektrik,active
"Spot inkaso LED WELLMAX fuqia 18 W, 176 – 264 V, 6500 K, 1250 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311162/nearbuy/products/spot_inkaso_led_wellmax_fuqia_18_w__176___264_125.png,elektrik,active
"Llambe LED WELLMAX ”Eco Lite” fuqia 45 W, 176 – 264 V, 6500 K, 5000 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311170/nearbuy/products/llambe_led_wellmax__eco_lite__fuqia_45_w__176_126.jpg,elektrik,active
Prize industriale trefazore ajrore IP44 / 16a 3p+N+E TS40 5X16A 50/60Hz 6h/380/415V,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311175/nearbuy/products/prize_industriale_trefazore_ajrore_ip44___16a_127.jpg,elektrik,active
"Zgjatues kabelli e Zeze me 3 priza 3m kabell 3×1.5mm, me mbrojte femijesh",Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311180/nearbuy/products/zgjatues_kabelli_e_zeze_me_3_priza_3m_kabell__128.jpg,elektrik,active
Zgjatues 5m me 5 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311188/nearbuy/products/zgjatues_5m_me_5_priza_dhe_celes_3_1_5mm_e_ba_129.png,elektrik,active
Zgjatues 5m me 4 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311195/nearbuy/products/zgjatues_5m_me_4_priza_dhe_celes_3_1_5mm_e_ba_130.png,elektrik,active
"Llambe LED LIGHTPRO fuqia 50 W, 220 – 240 V, 6500 K, 5400 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311201/nearbuy/products/llambe_led_lightpro_fuqia_50_w__220___240_v___131.jpg,elektrik,active
Ndricues kopshti me mbrojtese lart e zeze,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311208/nearbuy/products/ndricues_kopshti_me_mbrojtese_lart_e_zeze_132.png,elektrik,active
Zgjatues 5m me 3 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311216/nearbuy/products/zgjatues_5m_me_3_priza_dhe_celes_3_1_5mm_e_ba_133.png,elektrik,active
Zgjatues 5m me 5 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311223/nearbuy/products/zgjatues_5m_me_5_priza_3_1_5mm_e_bardhe_134.png,elektrik,active
"Pllafon LED LIGHTPRO fuqia 24 W, 220 – 240 V, 6500 K, 1600 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311230/nearbuy/products/pllafon_led_lightpro_fuqia_24_w__220___240_v__135.jpg,elektrik,active
"Prozhektor 10W, 6500 K",Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311236/nearbuy/products/prozhektor_10w__6500_k_136.png,elektrik,active
"Llambe LED WELLMAX ”Eco Lite” fuqia 38 W, 176 – 264 V, 6500 K, 4050 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311242/nearbuy/products/llambe_led_wellmax__eco_lite__fuqia_38_w__176_137.jpg,elektrik,active
Zgjatues 5m me 4 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311248/nearbuy/products/zgjatues_5m_me_4_priza_3_1_5mm_e_bardhe_138.png,elektrik,active
"Llambe LED LIGHTPRO fuqia 42 W, 220 – 240 V, 6500 K, 4500 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311254/nearbuy/products/llambe_led_lightpro_fuqia_42_w__220___240_v___139.jpg,elektrik,active
"Spot inkaso LED ED-SON fuqia 18 W, 220 V, 6500 K, 1350 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311261/nearbuy/products/spot_inkaso_led_ed_son_fuqia_18_w__220_v__650_140.png,elektrik,active
"Spot LED 2 ne 1 WELLMAX fuqia 24 W, 176 – 264 V, 6500 K, 2500 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311268/nearbuy/products/spot_led_2_ne_1_wellmax_fuqia_24_w__176___264_141.png,elektrik,active
Prizë Murale me 4 Vënde e Gomuar e Zezë,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311275/nearbuy/products/priz__murale_me_4_v_nde_e_gomuar_e_zez__142.jpg,elektrik,active
Tester per priza > 30mA,Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311281/nearbuy/products/tester_per_priza___30ma_143.jpg,elektrik,active
"Llambe LED ED-SON fuqia 40 W, 220 V, 6500 K, 3600 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311287/nearbuy/products/llambe_led_ed_son_fuqia_40_w__220_v__6500_k___144.png,elektrik,active
Zgjatues 5m me 3 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311292/nearbuy/products/zgjatues_5m_me_3_priza_3_1_5mm_e_bardhe_145.png,elektrik,active
"Spot inkaso rrethor 24W, 6500K, diameter 293mm",Elektrik,Spot & Lustër,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311298/nearbuy/products/spot_inkaso_rrethor_24w__6500k__diameter_293m_146.jpg,elektrik,active
"Ndricues magazine 36W, 6500K, 120 cm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311303/nearbuy/products/ndricues_magazine_36w__6500k__120_cm_147.png,elektrik,active
"Spot inkaso LED WELLMAX fuqia 9 W, 176 – 264 V, 6500 K, 540 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311310/nearbuy/products/spot_inkaso_led_wellmax_fuqia_9_w__176___264__148.png,elektrik,active
Zgjatues 3m me 5 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311317/nearbuy/products/zgjatues_3m_me_5_priza_dhe_celes_3_1_5mm_e_ba_149.png,elektrik,active
Prozhektor led 30W 6000K 2700Lm,Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311323/nearbuy/products/prozhektor_led_30w_6000k_2700lm_150.jpg,elektrik,active
"Prozhekor LED SMD, 10 W",Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311328/nearbuy/products/prozhekor_led_smd__10_w_151.png,elektrik,active
"Spot LED 2 ne 1 WELLMAX fuqia 18 W, 176 – 264 V, 6500 K, 1850 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311335/nearbuy/products/spot_led_2_ne_1_wellmax_fuqia_18_w__176___264_152.png,elektrik,active
Zgjatues 3m me 4 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311342/nearbuy/products/zgjatues_3m_me_4_priza_dhe_celes_3_1_5mm_e_ba_153.png,elektrik,active
Ndricues mural ovale 200mm 15W 4000K 1521Lm,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311347/nearbuy/products/ndricues_mural_ovale_200mm_15w_4000k_1521lm_154.jpg,elektrik,active
Zgjatues 3m me 3 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311353/nearbuy/products/zgjatues_3m_me_3_priza_dhe_celes_3_1_5mm_e_ba_155.png,elektrik,active
Zgjatues 3m me 5 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311358/nearbuy/products/zgjatues_3m_me_5_priza_3_1_5mm_e_bardhe_156.png,elektrik,active
"Llambe LED LIGHTPRO fuqia 33 W, 220 – 240 V, 6500 K, 3600 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311364/nearbuy/products/llambe_led_lightpro_fuqia_33_w__220___240_v___157.jpg,elektrik,active
2 – Ndricues muri gri me 2 ane,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311370/nearbuy/products/2___ndricues_muri_gri_me_2_ane_158.png,elektrik,active
1 – Ndricues muri e bardhe me 2 ane,Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311376/nearbuy/products/1___ndricues_muri_e_bardhe_me_2_ane_159.png,elektrik,active
"Llambe LED WELLMAX fuqia 9 W, 176 – 264 V, 6500 K, 810 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311383/nearbuy/products/llambe_led_wellmax_fuqia_9_w__176___264_v__65_160.png,elektrik,active
"Llambe LED WELLMAX ”Eco Lite” fuqia 28 W, 176 – 264 V, 6500 K, 3000 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311388/nearbuy/products/llambe_led_wellmax__eco_lite__fuqia_28_w__176_161.jpg,elektrik,active
"Sonde elektrike najloni ,10m",Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311393/nearbuy/products/sonde_elektrike_najloni__10m_162.jpg,elektrik,active
"Spot inkaso LED ED-SON fuqia 12 W, 220 V, 6500 K, 960 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311399/nearbuy/products/spot_inkaso_led_ed_son_fuqia_12_w__220_v__650_163.png,elektrik,active
Zgjatues 3m me 4 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311405/nearbuy/products/zgjatues_3m_me_4_priza_3_1_5mm_e_bardhe_164.png,elektrik,active
"Pllafon LED LIGHTPRO fuqia 18 W, 220 – 240 V, 6500 K, 1400 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311411/nearbuy/products/pllafon_led_lightpro_fuqia_18_w__220___240_v__165.jpg,elektrik,active
Zgjatues 3m me 3 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311417/nearbuy/products/zgjatues_3m_me_3_priza_3_1_5mm_e_bardhe_166.png,elektrik,active
"Sonde elektrike metalike ,10m",Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311422/nearbuy/products/sonde_elektrike_metalike__10m_167.jpg,elektrik,active
Zgjatues 2m me 4 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311429/nearbuy/products/zgjatues_2m_me_4_priza_dhe_celes_3_1_5mm_e_ba_168.png,elektrik,active
"Spot inkaso LED ED-SON fuqia 9 W, 220 V, 6500 K, 675 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311435/nearbuy/products/spot_inkaso_led_ed_son_fuqia_9_w__220_v__6500_169.png,elektrik,active
"Ndricues magazine 18W, 6500K, 60 cm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311440/nearbuy/products/ndricues_magazine_18w__6500k__60_cm_170.png,elektrik,active
Zgjatues 2m me 3 priza dhe celes 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311446/nearbuy/products/zgjatues_2m_me_3_priza_dhe_celes_3_1_5mm_e_ba_171.png,elektrik,active
Zgjatues 2m me 5 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311452/nearbuy/products/zgjatues_2m_me_5_priza_3_1_5mm_e_bardhe_172.png,elektrik,active
"Llambe LED tub 22W ,140lm/W ,150cm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311458/nearbuy/products/llambe_led_tub_22w__140lm_w__150cm_173.png,elektrik,active
Kanalinë 60×40 me Ngjitje ( 2m ),Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311464/nearbuy/products/kanalin__60_40_me_ngjitje___2m___174.png,elektrik,active
Adaptor i Tokëzuar me 3 Vënde,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311470/nearbuy/products/adaptor_i_tok_zuar_me_3_v_nde_175.png,elektrik,active
"Spot inkaso LED LIGHTPRO fuqia 18 W, 220 – 240 V, 6500 K, 1400 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311476/nearbuy/products/spot_inkaso_led_lightpro_fuqia_18_w__220___24_176.jpg,elektrik,active
Prozhektor led 10W 6000K 900Lm,Elektrik,Prozhektor,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311481/nearbuy/products/prozhektor_led_10w_6000k_900lm_177.jpg,elektrik,active
"Llambe LED ED-SON fuqia 30 W, 220 V, 6500 K, 2300 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311486/nearbuy/products/llambe_led_ed_son_fuqia_30_w__220_v__6500_k___178.png,elektrik,active
Kase e jashte per spot katror 60x60cm,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311492/nearbuy/products/kase_e_jashte_per_spot_katror_60x60cm_179.jpg,elektrik,active
Zgjatues 2m me 3 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311497/nearbuy/products/zgjatues_2m_me_3_priza_3_1_5mm_e_bardhe_180.png,elektrik,active
"Fiksuese kabulli e bardhe me gozhde, 22/45 50 cope",Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311503/nearbuy/products/fiksuese_kabulli_e_bardhe_me_gozhde__22_45_50_181.jpg,elektrik,active
Prizë Murale me 3 Vënde e Gomuar e Zezë,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311509/nearbuy/products/priz__murale_me_3_v_nde_e_gomuar_e_zez__182.png,elektrik,active
Prizë Murale me 2 Vënde e Gomuar e Zezë,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311515/nearbuy/products/priz__murale_me_2_v_nde_e_gomuar_e_zez__183.png,elektrik,active
Kanaline me ngjitje 60x40mm PVC,Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311521/nearbuy/products/kanaline_me_ngjitje_60x40mm_pvc_184.png,elektrik,active
"Pllafon LED LIGHTPRO fuqia 12 W, 220 – 240 V, 6500 K, 800 lm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311527/nearbuy/products/pllafon_led_lightpro_fuqia_12_w__220___240_v__185.jpg,elektrik,active
Zgjatues 2m me 4 priza 3×1.5mm e bardhe,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311532/nearbuy/products/zgjatues_2m_me_4_priza_3_1_5mm_e_bardhe_186.png,elektrik,active
"Spot inkaso LED ED-SON fuqia 6 W, 220 V, 6500 K, 450 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311538/nearbuy/products/spot_inkaso_led_ed_son_fuqia_6_w__220_v__6500_187.png,elektrik,active
"Spot inkaso LED LIGHTPRO fuqia 12 W, 220 – 240 V, 6500 K, 800 lm",Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311545/nearbuy/products/spot_inkaso_led_lightpro_fuqia_12_w__220___24_188.jpg,elektrik,active
Kase spoti katrore alumini silver,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311552/nearbuy/products/kase_spoti_katrore_alumini_silver_189.png,elektrik,active
Kase spoti katrore alumini e zeze,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311558/nearbuy/products/kase_spoti_katrore_alumini_e_zeze_190.png,elektrik,active
Kase spoti katrore alumini gold,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311564/nearbuy/products/kase_spoti_katrore_alumini_gold_191.png,elektrik,active
Kase spoti katrore alumini rose gold,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311570/nearbuy/products/kase_spoti_katrore_alumini_rose_gold_192.png,elektrik,active
Kase spoti katrore alumini e bardhe,Elektrik,Spot & Lustër,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311576/nearbuy/products/kase_spoti_katrore_alumini_e_bardhe_193.png,elektrik,active
"Llambe LED tub 18W ,140lm/W ,120cm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311582/nearbuy/products/llambe_led_tub_18w__140lm_w__120cm_194.png,elektrik,active
"Fiksuese kabulli e bardhe me gozhde, 520/40 50 cope",Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311588/nearbuy/products/fiksuese_kabulli_e_bardhe_me_gozhde__520_40_5_195.jpg,elektrik,active
Kanalinë 40×40 me Ngjitje ( 2m ),Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311594/nearbuy/products/kanalin__40_40_me_ngjitje___2m___196.png,elektrik,active
Adaptor i Tokëzuar me 3 Vënde Trekëndësh,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311600/nearbuy/products/adaptor_i_tok_zuar_me_3_v_nde_trek_nd_sh_197.jpg,elektrik,active
Adaptor  i Tokëzuar me 2 Vënde,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311606/nearbuy/products/adaptor__i_tok_zuar_me_2_v_nde_198.jpg,elektrik,active
"Llambe LED tub 18W ,100lm/W ,120cm",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311612/nearbuy/products/llambe_led_tub_18w__100lm_w__120cm_199.png,elektrik,active
"Llambe LED ED-SON fuqia 6 W, 220 V, 2700 K, 450 lm portollamba E27",Elektrik,Ndriçim LED,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311622/nearbuy/products/llambe_led_ed_son_fuqia_6_w__220_v__2700_k__4_200.png,elektrik,active
"Fiksuese kabulli e bardhe me gozhde, 18/40 50 cope",Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311628/nearbuy/products/fiksuese_kabulli_e_bardhe_me_gozhde__18_40_50_201.jpg,elektrik,active
Kanalinë 40×25 me Ngjitje ( 2m ),Elektrik,Kabllo & Tuba,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779311634/nearbuy/products/kanalin__40_25_me_ngjitje___2m___202.png,elektrik,active
